EstablishmentID,InspectionDate,InspectionID,EstTypeDesc,premise_name,premise_adr1_num,premise_adr1_street,premise_city,premise_state,premise_zip,InspectionType,score,InspTypeSpecificViolID,ViolationDesc,critical_yn,Insp_Viol_Comments,rpt_area_id,ObjectId
111257,2022/01/21 05:00:00+00,1647828,FOOD SERVICE,PIZZA HUT #036971,214,AMY AVE,LOUISVILLE,KY,40212,REGULAR,90,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,Improper storage of personal items at the food prep area. ,605,3239
111257,2022/01/21 05:00:00+00,1647828,FOOD SERVICE,PIZZA HUT #036971,214,AMY AVE,LOUISVILLE,KY,40212,REGULAR,90,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,Expired diced tomatoes (exp 01/08)- Discarded.,605,3240
42788,2022/03/07 05:00:00+00,1656277,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,OUR ANGELS CHILDCARE CENTER,4141,W BROADWAY,LOUISVILLE,KY,40211,REGULAR,95,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below. (Reach-in cooler) All TCS products were discarded. ,605,3241
74408,2022/02/07 05:00:00+00,1650810,FOOD SERVICE,LEMONGRASS RESTAURANT,11606,SHELBYVILLE RD,LOUISVILLE,KY,40243,FOLLOWUP,95,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above.  Fried rice held at 76 degrees F.  Cooked white rice held at 115-120 degrees F.  Both items quarantined and voluntarily discarded.,605,3242
67024,2022/02/07 05:00:00+00,1650811,FOOD SERVICE,RESIDENCE INN BY MARRIOTT,120,N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,REGULAR,92,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Dishwasher is not properly sanitizing.,605,3243
67024,2022/02/07 05:00:00+00,1650811,FOOD SERVICE,RESIDENCE INN BY MARRIOTT,120,N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,REGULAR,92,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,Sewage backup at three compartment sink.  Waste leak at three compartment sink.  Waste leak at hand sink in kitchen.  Orders issued to repair.  ,605,3244
101126,2022/06/09 04:00:00+00,1678482,FOOD SERVICE,SUE'S TOUCH OF COUNTRY,2605,ROCKFORD LN,LOUISVILLE,KY,40216,REGULAR,86,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below.  - Reach-in units by the grill area holding at 46-47 degrees F  - Whipped spread holding at 67 degrees F ,605,3245
101126,2022/06/09 04:00:00+00,1678482,FOOD SERVICE,SUE'S TOUCH OF COUNTRY,2605,ROCKFORD LN,LOUISVILLE,KY,40216,REGULAR,86,23,PROPER COOLING TIME AND TEMPERATURE,Yes,"TCS food requiring refrigeration not rapidly cooled to an internal temperature of 5°C (41°F) or below.  - Roasted meat holding at 49 degrees F, cooked on 06/08  - Mac, spaghetti holding at 47 degrees F   - Cooked sausage holding at 46 degrees F ",605,3246
101126,2022/06/09 04:00:00+00,1678482,FOOD SERVICE,SUE'S TOUCH OF COUNTRY,2605,ROCKFORD LN,LOUISVILLE,KY,40216,REGULAR,86,25,PROPER DATE MARKING AND DISPOSITION,Yes,TCS products intended to be held more than 24 hours not date marked. ,605,3247
101126,2022/06/09 04:00:00+00,1678482,FOOD SERVICE,SUE'S TOUCH OF COUNTRY,2605,ROCKFORD LN,LOUISVILLE,KY,40216,REGULAR,86,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,The concentration of the chlroine sanitizer solution at 10 ppm at dishwasher.  Mixing soap with bleach in the first compartment sink. ,605,3248
81107,2022/05/26 04:00:00+00,1675038,FOOD SERVICE,BOMBAY GRILL,216,N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,REGULAR,80,8,HANDS CLEAN AND PROPERLY WASHED,Yes,Hands not washed to prevent contamination from previous task.,605,3249
81107,2022/05/26 04:00:00+00,1675038,FOOD SERVICE,BOMBAY GRILL,216,N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,REGULAR,80,9,NO BARE HAND CONTACT WITH READY-TO-EAT FOODS OR APPROVED ALTERNATE METHOD FOLLOWED,Yes,Bare hand contact with ready to eat foods.,605,3250
81107,2022/05/26 04:00:00+00,1675038,FOOD SERVICE,BOMBAY GRILL,216,N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,REGULAR,80,15,Food separated and protected,No,Ready-to-eat food subject to contamination by raw animal product.,605,3251
81107,2022/05/26 04:00:00+00,1675038,FOOD SERVICE,BOMBAY GRILL,216,N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,REGULAR,80,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,"Food-contact surfaces not cleaned and sanitized (no sanitizer buckets set up, dishes not properly wash, rinsed, and sanitized). ",605,3252
81107,2022/05/26 04:00:00+00,1675038,FOOD SERVICE,BOMBAY GRILL,216,N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,REGULAR,80,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not clearly marked to indicate the date or day by which the food shall be consumed, sold or discarded.",605,3253
81107,2022/05/26 04:00:00+00,1675038,FOOD SERVICE,BOMBAY GRILL,216,N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,REGULAR,80,41,Wiping cloths:  properly used and stored,No,Cloths in use not stored in sanitizing solution.,605,3254
81107,2022/05/26 04:00:00+00,1675038,FOOD SERVICE,BOMBAY GRILL,216,N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,REGULAR,80,45,"Utensil, equipment and linens:  properly stored, dried, handled",No,Dishes not properly air dried after sanitation.,605,3255
111680,2021/09/27 04:00:00+00,1625513,FOOD SERVICE,BRAVO'S,206,BULLITT LN,LOUISVILLE,KY,40222,REGULAR,93,21,PROPER COLD HOLDING TEMPERATURES,Yes,"TCS food not maintained at 5°C (41°F) or below (pork, tomatoes, & others holding between 45-62 degrees). ",605,3256
109609,2021/12/22 05:00:00+00,1643974,FOOD SERVICE,WAFFLE HOUSE #1444,7715,BARDSTOWN RD,LOUISVILLE,KY,40291,REGULAR,84,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Food-contact surfaces not cleaned and sanitized. ,605,3257
92904,2022/03/08 05:00:00+00,1656754,FOOD SERVICE,DIXIE CHICKEN,3947,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,74,44,"In-use utensils, properly stored",No,Dispensing food with a bowl or other container without a handle. (sugar) *corrected  In-use food dispensing utensil(s) not properly stored. (scoop handles must not touch the product- flour),605,3258
105097,2022/04/15 04:00:00+00,1665598,FOOD SERVICE,GREAT CHINA CAFE,10494,WESTPORT RD,LOUISVILLE,KY,40241,REGULAR,88,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not clearly marked to indicate the date or day by which the food shall be consumed, sold or discarded. (Corrected) ",605,3259
34396,2022/04/01 04:00:00+00,1662487,FOOD SERVICE,HUNTING CREEK COUNTRY CLUB,6807,FOXCROFT RD,PROSPECT,KY,40059,REGULAR,88,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,Leak at waste pipe. (Hand sink by server station in pizza area) (Cardboard container used to catch waste water),605,3260
114799,2022/03/30 04:00:00+00,1662171,FOOD SERVICE,CHICAGO'S JERK TACOS,227,S 30TH ST,LOUISVILLE,KY,40212,REGULAR,77,10,Adequate hand washing facilities supplied and accessible,No,All handsink must be stocked at all times.  Handsink used for purposes other than handwashing.,605,3261
50277,2022/01/18 05:00:00+00,1646838,FOOD SERVICE,PAPA JOHN'S #21,3985,S 7TH ST,LOUISVILLE,KY,40216,REGULAR,89,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,Personal drinks stored on the prep table.,605,3262
50277,2022/01/18 05:00:00+00,1646838,FOOD SERVICE,PAPA JOHN'S #21,3985,S 7TH ST,LOUISVILLE,KY,40216,REGULAR,89,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Chemical bottles stored on the prep table.,605,3263
50277,2022/01/18 05:00:00+00,1646838,FOOD SERVICE,PAPA JOHN'S #21,3985,S 7TH ST,LOUISVILLE,KY,40216,REGULAR,89,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below.  - String cheese holding at 65 degrees F (Discarded),605,3264
50277,2022/01/18 05:00:00+00,1646838,FOOD SERVICE,PAPA JOHN'S #21,3985,S 7TH ST,LOUISVILLE,KY,40216,REGULAR,89,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not marked to indicate the date or day by which the food shall be consumed, sold or discarded (Boneless chicken wings).",605,3265
108532,2022/04/28 04:00:00+00,1668661,FOOD SERVICE,JUNO JAPANESE RESTAURANT,5406,ANTLE DR,LOUISVILLE,KY,40229,REGULAR,86,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,The concentration of the dishwasher at 0 ppm. Informed operator to utilize three compartment sinks.  Observed employee not sanitizing dishes after washing (Corrected). ,605,3266
108532,2022/04/28 04:00:00+00,1668661,FOOD SERVICE,JUNO JAPANESE RESTAURANT,5406,ANTLE DR,LOUISVILLE,KY,40229,REGULAR,86,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below.  - Spicy tuna and crab holding at 50 degrees F (Discarded).   - Egg wash holding at 58 degrees F   - Raw chicken holding at 48 degrees F ,605,3267
108532,2022/04/28 04:00:00+00,1668661,FOOD SERVICE,JUNO JAPANESE RESTAURANT,5406,ANTLE DR,LOUISVILLE,KY,40229,REGULAR,86,52,"PLUMBING INSTALLED; PROPER BACKFLOW DEVICES",Yes,Leak at the hand sink by the three compartment sinks.  Leaky vaccum breaker at the mop sink.   No hot and cold water under running pressure at the three compartment sink (the facuet with the sprayer). ,605,3268
108532,2022/04/28 04:00:00+00,1668661,FOOD SERVICE,JUNO JAPANESE RESTAURANT,5406,ANTLE DR,LOUISVILLE,KY,40229,REGULAR,86,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,Improper storage of employee food/drinks.,605,3269
108532,2022/04/28 04:00:00+00,1668661,FOOD SERVICE,JUNO JAPANESE RESTAURANT,5406,ANTLE DR,LOUISVILLE,KY,40229,REGULAR,86,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Potentially hazardous food prepared on site, Ready-to- Eat, and intended to be held more than 24 hours not date marked (walk-in cooler). ",605,3270
107098,2022/01/04 05:00:00+00,1645093,FOOD SERVICE,TIKKA CHICKEN & GYRO,4801,OUTER LOOP FC5,LOUISVILLE,KY,40219,REGULAR,83,2,Certified food protection manager,No,No certified food manager present.,605,3271
107098,2022/01/04 05:00:00+00,1645093,FOOD SERVICE,TIKKA CHICKEN & GYRO,4801,OUTER LOOP FC5,LOUISVILLE,KY,40219,REGULAR,83,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,Expired butter milk (12/23)- Discarded.,605,3272
107098,2022/01/04 05:00:00+00,1645093,FOOD SERVICE,TIKKA CHICKEN & GYRO,4801,OUTER LOOP FC5,LOUISVILLE,KY,40219,REGULAR,83,52,"PLUMBING INSTALLED; PROPER BACKFLOW DEVICES",Yes,The hot water generation/distribution system is not sufficient to meet peak hot water demands- No hot running water under pressure.  Leaky vaccum breaker at the mop sink. ,605,3273
107098,2022/01/04 05:00:00+00,1645093,FOOD SERVICE,TIKKA CHICKEN & GYRO,4801,OUTER LOOP FC5,LOUISVILLE,KY,40219,REGULAR,83,23,PROPER COOLING TIME AND TEMPERATURE,Yes,"TCS food requiring refrigeration not rapidly cooled to an internal temperature of 5°C (41°F) or below. Observed cooked rice, prepped on 01/03 holding at 45-47 degrees F.",605,3274
107098,2022/01/04 05:00:00+00,1645093,FOOD SERVICE,TIKKA CHICKEN & GYRO,4801,OUTER LOOP FC5,LOUISVILLE,KY,40219,REGULAR,83,15,Food separated and protected,No,Ready-to-eat food subject to contamination by raw animal product.,605,3275
107098,2022/01/04 05:00:00+00,1645093,FOOD SERVICE,TIKKA CHICKEN & GYRO,4801,OUTER LOOP FC5,LOUISVILLE,KY,40219,REGULAR,83,44,"In-use utensils, properly stored",No,Utensil handle in contact with food. (ice scoop),605,3276
107098,2022/01/04 05:00:00+00,1645093,FOOD SERVICE,TIKKA CHICKEN & GYRO,4801,OUTER LOOP FC5,LOUISVILLE,KY,40219,REGULAR,83,49,"Ware washing facilities:  installed, maintained, used, test strips",No,No chemical test kit.,605,3277
107098,2022/01/04 05:00:00+00,1645093,FOOD SERVICE,TIKKA CHICKEN & GYRO,4801,OUTER LOOP FC5,LOUISVILLE,KY,40219,REGULAR,83,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,The concentration of the quat sanitizer solution at above 200 ppm (Corrected).,605,3278
107098,2022/01/04 05:00:00+00,1645093,FOOD SERVICE,TIKKA CHICKEN & GYRO,4801,OUTER LOOP FC5,LOUISVILLE,KY,40219,REGULAR,83,56,"Physical facilities installed, maintained and clean",No,Employee possessions not stored properly.,605,3279
107098,2022/01/04 05:00:00+00,1645093,FOOD SERVICE,TIKKA CHICKEN & GYRO,4801,OUTER LOOP FC5,LOUISVILLE,KY,40219,REGULAR,83,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not marked to indicate the date or day by which the food shall be consumed, sold or discarded (reach-in unit).",605,3280
114125,2022/01/04 05:00:00+00,1645094,FOOD SERVICE,LA BODEGUITA DEL MEDIO,4801,OUTER LOOP FC2,LOUISVILLE,KY,40219,REGULAR,87,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above.  - Corn Tamales holding at 127 degrees F.,605,3281
114125,2022/01/04 05:00:00+00,1645094,FOOD SERVICE,LA BODEGUITA DEL MEDIO,4801,OUTER LOOP FC2,LOUISVILLE,KY,40219,REGULAR,87,21,PROPER COLD HOLDING TEMPERATURES,Yes,"TCS food not maintained at 5°C (41°F) or below.  - cut lettuce, sliced tomatoes and cooked green beans holding at 74 degrees F (Discarded).",605,3282
59648,2022/03/22 04:00:00+00,1660092,SCHOOL CAFETERIA OR FOOD SERVICE,FARNSLEY MIDDLE SCHOOL,3400,LEES LANE,LOUISVILLE,KY,40216,REGULAR,93,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below (Discarded)  - Shredded cheese holding at 58-69 degrees F  - Salad mix holding at 60-63 degrees F,605,3283
59648,2022/03/22 04:00:00+00,1660092,SCHOOL CAFETERIA OR FOOD SERVICE,FARNSLEY MIDDLE SCHOOL,3400,LEES LANE,LOUISVILLE,KY,40216,REGULAR,93,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above (Discarded).   - Beans holding at 129 degrees F,605,3284
103355,2022/04/22 04:00:00+00,1667014,FOOD SERVICE,LITTLE CAESARS,5524,NEW CUT RD,LOUISVILLE,KY,40214,REGULAR,89,24,TIME AS A PUBLIC HEALTH CONTROL:  PROCEDURES AND RECORDS,Yes,Not following written procedures for using time as a public health control. (prepared pizzas being kept at room temperature without documented time control.),605,3285
103355,2022/04/22 04:00:00+00,1667014,FOOD SERVICE,LITTLE CAESARS,5524,NEW CUT RD,LOUISVILLE,KY,40214,REGULAR,89,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above. (opened containers of nacho cheese held internally at 74 degrees F.),605,3286
66833,2022/01/24 05:00:00+00,1648337,FOOD SERVICE,WHITE CASTLE #33,12413,SHELBYVILLE RD,LOUISVILLE,KY,40243,REGULAR,93,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS (perishable) food (raw eggs) not stored at 45 degrees F or below.  Items quarantined and voluntarily discarded.,605,3287
34003,2021/10/29 04:00:00+00,1633156,FOOD SERVICE,HEALING PLACE,1020,W MARKET ST,LOUISVILLE,KY,40202,REGULAR,90,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,The concentration of the bleach sanitizer at 10 ppm at dishwasher. Informed operator to utilize three compartment sinks to sanitize the dishes.,605,3288
34003,2021/10/29 04:00:00+00,1633156,FOOD SERVICE,HEALING PLACE,1020,W MARKET ST,LOUISVILLE,KY,40202,REGULAR,90,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below. Salad holding at 57 degrees F on the serving line. ,605,3289
34003,2021/10/29 04:00:00+00,1633156,FOOD SERVICE,HEALING PLACE,1020,W MARKET ST,LOUISVILLE,KY,40202,REGULAR,90,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food (salad mix, meal kit) not discarded after expiration date at walk-in and reach-in cooler.",605,3290
110086,2021/11/04 04:00:00+00,1634314,FOOD SERVICE,WAFFLE HOUSE #1111,9800,BLAIRWOOD RD,LOUISVILLE,KY,40222,REGULAR,92,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,The utensil (kitchenware/tableware) surface temperature on a hot water mechanical operation is less than 71°C (160°F). Repair the dish machine.,605,3291
57205,2022/04/27 04:00:00+00,1668335,FOOD SERVICE,EL RODEO MEXICAN RESTAURANT,5204,ELZIE RD,LOUISVILLE,KY,40258,REGULAR,90,21,PROPER COLD HOLDING TEMPERATURES,Yes,reach in fridge with meats and tomatoes on top across from grill not holding food products under 41 F  ,605,3292
101217,2021/10/22 04:00:00+00,1631415,FOOD SERVICE,SANDI'S KITCHEN,5300,CANE RUN RD,LOUISVILLE,KY,40258,REGULAR,90,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,dishwasher not sanitizing,605,3293
44089,2022/03/28 04:00:00+00,1661246,SCHOOL CAFETERIA OR FOOD SERVICE,ATKINSON SCHOOL,2800,ALFORD AVE,LOUISVILLE,KY,40212,REGULAR,96,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above at the hot holding unit. (Informed operator to utilize THC Log until the unit can maintain 135 degrees F or above).   - Cheese burger holding at 113 degrees F  - Mac & Chese holding at 128 degrees F  ,605,3294
112006,2022/03/28 04:00:00+00,1661251,FOOD SERVICE,WING ZONE,3505,POPLAR LEVEL RD,LOUISVILLE,KY,40213,REGULAR,88,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area.",605,3295
112006,2022/03/28 04:00:00+00,1661251,FOOD SERVICE,WING ZONE,3505,POPLAR LEVEL RD,LOUISVILLE,KY,40213,REGULAR,88,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not clearly marked to indicate the date or day by which the food shall be consumed, sold or discarded. (Tomatoes)",605,3296
112006,2022/03/28 04:00:00+00,1661251,FOOD SERVICE,WING ZONE,3505,POPLAR LEVEL RD,LOUISVILLE,KY,40213,REGULAR,88,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Toxic items not stored away from food or utensils. (Degreaser spray bottle on prep table)  Toxic items not properly labeled. (Sanitizer spray bottles),605,3297
32553,2022/02/10 05:00:00+00,1651291,FOOD SERVICE,CAPTAIN D'S #3329,3937,DIXIE HWY,LOUISVILLE,KY,40217,REGULAR,88,21,PROPER COLD HOLDING TEMPERATURES,Yes,"TCS food not maintained at 5°C (41°F) or below (Discarded).  - Tartar sauce, cocktail sauce, sour cream, butter spread holding at 50-60 degrees F  - Coleslaw holding at 46 degrees F ",605,3298
32553,2022/02/10 05:00:00+00,1651291,FOOD SERVICE,CAPTAIN D'S #3329,3937,DIXIE HWY,LOUISVILLE,KY,40217,REGULAR,88,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above (Discarded)  - Fried okra holding at 112 degrees F ,605,3299
103704,2022/01/19 05:00:00+00,1647166,FOOD SERVICE,METRO DINER,4901,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,82,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,Improper storage of employee food/drinks. (personal food/drink stored next to and above customer food and on a food preparation table) (corrected),605,3300
103704,2022/01/19 05:00:00+00,1647166,FOOD SERVICE,METRO DINER,4901,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,82,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Toxic items improperly stored. (corrected)  Dishwasher sanitizing dishes at above 100 ppm chlorine solution.,605,3301
103704,2022/01/19 05:00:00+00,1647166,FOOD SERVICE,METRO DINER,4901,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,82,38,"Food properly labeled; original container",No,Container without label.,605,3302
103704,2022/01/19 05:00:00+00,1647166,FOOD SERVICE,METRO DINER,4901,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,82,21,PROPER COLD HOLDING TEMPERATURES,Yes,"TCS food not maintained at 5°C (41°F) or below. (butter holding at 65 degrees F, french toast batter holding at 51 degrees F) (discarded)",605,3303
103704,2022/01/19 05:00:00+00,1647166,FOOD SERVICE,METRO DINER,4901,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,82,41,Wiping cloths:  properly used and stored,No,Cloths in use not stored in sanitizing solution.  Chemical sanitizing solution containers placed on floor.,605,3304
103704,2022/01/19 05:00:00+00,1647166,FOOD SERVICE,METRO DINER,4901,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,82,10,Adequate hand washing facilities supplied and accessible,No,Hand sink being used for purposes other than hand washing.  Hand sink soiled.,605,3305
103704,2022/01/19 05:00:00+00,1647166,FOOD SERVICE,METRO DINER,4901,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,82,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,"Unwholesome spoiled fruits, vegetables or other foods. (cooked pasta dated 1/8, pot pie dated 1/12, bread pudding dated 1/12, roasted peppers dated 1/5, turkey marinade dated 1/10) (discarded)",605,3306
103704,2022/01/19 05:00:00+00,1647166,FOOD SERVICE,METRO DINER,4901,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,82,8,HANDS CLEAN AND PROPERLY WASHED,Yes,Hands not washed to prevent contamination from previous task. (hands not washed after handling raw chicken),605,3307
103704,2022/01/19 05:00:00+00,1647166,FOOD SERVICE,METRO DINER,4901,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,82,39,"Contamination prevented during food preparation, storage and display",No,Food not stored at least 6 inches above the floor.,605,3308
103704,2022/01/19 05:00:00+00,1647166,FOOD SERVICE,METRO DINER,4901,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,82,15,Food separated and protected,No,Ready-to-eat food subject to contamination by raw animal product. (raw eggs stored over customer drinks),605,3309
114799,2022/03/30 04:00:00+00,1662171,FOOD SERVICE,CHICAGO'S JERK TACOS,227,S 30TH ST,LOUISVILLE,KY,40212,REGULAR,77,2,Certified food protection manager,No,No certified food manager present at all times.,605,3310
85497,2021/12/16 05:00:00+00,1642843,FOOD SERVICE,FEED THE CITY,1100,S 26TH ST,LOUISVILLE,KY,40210,REGULAR,89,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,"expired dairy, eggs and food past 7 day prep date  - disposed of",605,3311
92904,2022/03/08 05:00:00+00,1656754,FOOD SERVICE,DIXIE CHICKEN,3947,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,74,46,"Single use/single service articles:  properly stored, used",No,Improper display/storage of single service items.  Single service not covered or inverted or upside down to avoid contamination. *corrected,605,3312
105097,2022/04/15 04:00:00+00,1665598,FOOD SERVICE,GREAT CHINA CAFE,10494,WESTPORT RD,LOUISVILLE,KY,40241,REGULAR,88,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area.  Improper storage of personal drinks. ",605,3313
114799,2022/03/30 04:00:00+00,1662171,FOOD SERVICE,CHICAGO'S JERK TACOS,227,S 30TH ST,LOUISVILLE,KY,40212,REGULAR,77,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Utensils and food contact surfaces of equipment not sanitized after cleaning,605,3314
54075,2021/11/23 05:00:00+00,1638091,FOOD SERVICE,O'CHARLEY'S,4404,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,88,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not marked to indicate the date or day by which the food shall be consumed, sold or discarded.",605,3315
88156,2021/10/08 04:00:00+00,1628480,FOOD SERVICE,HIGHLAND MORNING,1416,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,Employee personal item storage,605,3316
92904,2022/03/08 05:00:00+00,1656754,FOOD SERVICE,DIXIE CHICKEN,3947,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,74,47,GLOVES USED PROPERLY,Yes,Hands not washed when changing gloves.,605,3317
114799,2022/03/30 04:00:00+00,1662171,FOOD SERVICE,CHICAGO'S JERK TACOS,227,S 30TH ST,LOUISVILLE,KY,40212,REGULAR,77,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below.,605,3318
85497,2021/12/16 05:00:00+00,1642843,FOOD SERVICE,FEED THE CITY,1100,S 26TH ST,LOUISVILLE,KY,40210,REGULAR,89,11,FOOD OBTAINED FROM APPROVED SOURCE,Yes,provided food must be provided in permitted kitchen,605,3319
54075,2021/11/23 05:00:00+00,1638091,FOOD SERVICE,O'CHARLEY'S,4404,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,88,21,PROPER COLD HOLDING TEMPERATURES,Yes,"TCS food not maintained at 5°C (41°F) or below (Tomatoes, cheese- Discarded; Butter- Corrected).  Walk-in cooler at 45-46 degrees F.",605,3320
88156,2021/10/08 04:00:00+00,1628480,FOOD SERVICE,HIGHLAND MORNING,1416,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,10,Adequate hand washing facilities supplied and accessible,No,Lack of handwashing sign or poster that notifies Food Employees to wash their hands.  Handwashing sink lacks waste receptacle for disposable towels.  Handsink used for purposes other than hand washing,605,3321
92904,2022/03/08 05:00:00+00,1656754,FOOD SERVICE,DIXIE CHICKEN,3947,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,74,49,"Ware washing facilities:  installed, maintained, used, test strips",No,Ware washing facilities being used for food prep is unclean.,605,3322
114799,2022/03/30 04:00:00+00,1662171,FOOD SERVICE,CHICAGO'S JERK TACOS,227,S 30TH ST,LOUISVILLE,KY,40212,REGULAR,77,37,Thermometers provided and accurate,No,Thermometer sensor not located in the warmest part of the refrigerator or coolest part of hot storage unit.  Thermometer not easily visible in cold or hot holding unit.  ,605,3323
85497,2021/12/16 05:00:00+00,1642843,FOOD SERVICE,FEED THE CITY,1100,S 26TH ST,LOUISVILLE,KY,40210,REGULAR,89,20,PROPER REHEATING PROCEDURES FOR HOT HOLDING,Yes,food items must tbe reheated quickly in oven or microwave on on stovetop prior to hot holding,605,3324
54075,2021/11/23 05:00:00+00,1638091,FOOD SERVICE,O'CHARLEY'S,4404,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,88,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,Leak at the bottom of the three compartment sinks and two compartment sinks. ,605,3325
88156,2021/10/08 04:00:00+00,1628480,FOOD SERVICE,HIGHLAND MORNING,1416,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,82,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Food-contact surfaces not cleaned and sanitized.,605,3326
