EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,OBJECTID
31371,1655446,REGULAR,ZACHARY TAYLOR ELEMENTARY,,9620 WESTPORT RD,,LOUISVILLE,KY,40241,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/02 00:00:00,100,A,ZACHARY TAYLOR ELEMENTARY,,114
31371,1631019,REGULAR,ZACHARY TAYLOR ELEMENTARY,,9620 WESTPORT RD,,LOUISVILLE,KY,40241,SCHOOL CAFETERIA OR FOOD SERVICE,2021/10/21 00:00:00,100,A,ZACHARY TAYLOR ELEMENTARY,,115
31371,1697484,REGULAR,ZACHARY TAYLOR ELEMENTARY,,9620 WESTPORT RD,,LOUISVILLE,KY,40241,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/29 00:00:00,100,A,ZACHARY TAYLOR ELEMENTARY,,116
31372,1647566,REGULAR,TRINITY HIGH SCHOOL,,4011 SHELBYVILLE RD,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,2022/01/20 00:00:00,96,A,TRINITY HIGH SCHOOL,,117
31372,1635650,REGULAR,TRINITY HIGH SCHOOL,,4011 SHELBYVILLE RD,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,2021/11/11 00:00:00,100,A,TRINITY HIGH SCHOOL,,118
31373,1655868,REGULAR,TRUNNELL ELEMENTARY SCHOOL,,7609 ST. ANDREWS CHURCH RD,,LOUISVILLE,KY,40214,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/03 00:00:00,100,A,TRUNNELL ELEMENTARY SCHOOL,,119
31373,1697527,REGULAR,TRUNNELL ELEMENTARY SCHOOL,,7609 ST. ANDREWS CHURCH RD,,LOUISVILLE,KY,40214,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/29 00:00:00,100,A,TRUNNELL ELEMENTARY SCHOOL,,120
31375,1666446,REGULAR,WAGGENER HIGH SCHOOL,,330 S HUBBARDS LN,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,2022/04/20 00:00:00,100,A,WAGGENER HIGH SCHOOL,,121
31375,1625909,REGULAR,WAGGENER HIGH SCHOOL,,330 S HUBBARDS LN,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,2021/09/28 00:00:00,100,A,WAGGENER HIGH SCHOOL,,122
31375,1698085,REGULAR,WAGGENER HIGH SCHOOL,,330 S HUBBARDS LN,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/31 00:00:00,100,A,WAGGENER HIGH SCHOOL,,123
31378,1665551,REGULAR,WATTERSON ELEMENTARY,,3900 BRECKENRIDGE LN,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2022/04/15 00:00:00,100,A,WATTERSON ELEMENTARY,,124
31378,1635352,REGULAR,WATTERSON ELEMENTARY,,3900 BRECKENRIDGE LN,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2021/11/09 00:00:00,100,A,WATTERSON ELEMENTARY,,125
31379,1656750,REGULAR,WESTPORT MIDDLE SCHOOL,,8100 WESTPORT RD,,LOUISVILLE,KY,40242,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/08 00:00:00,100,A,WESTPORT MIDDLE SCHOOL,,126
31379,1625504,REGULAR,WESTPORT MIDDLE SCHOOL,,8100 WESTPORT RD,,LOUISVILLE,KY,40242,SCHOOL CAFETERIA OR FOOD SERVICE,2021/09/27 00:00:00,100,A,WESTPORT MIDDLE SCHOOL,,127
31379,1699722,REGULAR,WESTPORT MIDDLE SCHOOL,,8100 WESTPORT RD,,LOUISVILLE,KY,40242,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/07 00:00:00,99,A,WESTPORT MIDDLE SCHOOL,,128
31380,1656510,COMPLAINT,WESTERN HIGH SCHOOL,,2501 ROCKFORD LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/02/24 00:00:00,,,WESTERN HIGH SCHOOL,,129
31380,1656511,FOLLOWUP,WESTERN HIGH SCHOOL,,2501 ROCKFORD LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/03 00:00:00,,,WESTERN HIGH SCHOOL,,130
31380,1656516,FOLLOWUP,WESTERN HIGH SCHOOL,,2501 ROCKFORD LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/04 00:00:00,,,WESTERN HIGH SCHOOL,,131
31380,1654431,REGULAR,WESTERN HIGH SCHOOL,,2501 ROCKFORD LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/02/24 00:00:00,99,A,WESTERN HIGH SCHOOL,,132
31380,1700057,REGULAR,WESTERN HIGH SCHOOL,,2501 ROCKFORD LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/08 00:00:00,99,A,WESTERN HIGH SCHOOL,,133
31381,1654777,REGULAR,WELLINGTON ELEMENTARY,,4800 KAUFMAN LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/02/25 00:00:00,100,A,WELLINGTON ELEMENTARY,,134
31381,1695007,REGULAR,WELLINGTON ELEMENTARY,,4800 KAUFMAN LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/17 00:00:00,100,A,WELLINGTON ELEMENTARY,,135
31383,1648666,REGULAR,WHEATLEY ELEMENTARY SCHOOL,,1107 S 17TH ST,,LOUISVILLE,KY,40210,SCHOOL CAFETERIA OR FOOD SERVICE,2022/01/26 00:00:00,100,A,WHEATLEY ELEMENTARY SCHOOL,,136
31383,1694337,REGULAR,WHEATLEY ELEMENTARY SCHOOL,,1107 S 17TH ST,,LOUISVILLE,KY,40210,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/15 00:00:00,100,A,WHEATLEY ELEMENTARY SCHOOL,,137
31384,1660519,REGULAR,WHEELER ELEMENTARY SCHOOL,,5700 CYNTHIA DR,,LOUISVILLE,KY,40291,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/23 00:00:00,100,A,WHEELER ELEMENTARY SCHOOL,,138
31384,1631135,REGULAR,WHEELER ELEMENTARY SCHOOL,,5700 CYNTHIA DR,,LOUISVILLE,KY,40291,SCHOOL CAFETERIA OR FOOD SERVICE,2021/10/21 00:00:00,100,A,WHEELER ELEMENTARY SCHOOL,,139
31386,1656751,REGULAR,WILDER ELEMENTARY SCHOOL,,1913 HERR LN,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/08 00:00:00,100,A,WILDER ELEMENTARY SCHOOL,,140
31386,1624945,REGULAR,WILDER ELEMENTARY SCHOOL,,1913 HERR LN,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,2021/09/24 00:00:00,100,A,WILDER ELEMENTARY SCHOOL,,141
31386,1698671,REGULAR,WILDER ELEMENTARY SCHOOL,,1913 HERR LN,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/01 00:00:00,100,A,WILDER ELEMENTARY SCHOOL,,142
31388,1657158,REGULAR,WILT ELEMENTARY SCHOOL,,6700 PRICE LANE RD,,LOUISVILLE,KY,40229,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/09 00:00:00,100,A,WILT ELEMENTARY SCHOOL,,143
31388,1700703,REGULAR,WILT ELEMENTARY SCHOOL,,6700 PRICE LANE RD,,LOUISVILLE,KY,40229,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/12 00:00:00,97,A,WILT ELEMENTARY SCHOOL,,144
31389,1636684,REGULAR,JEFFERSON CO. TRADITIONAL MIDDLE SCHOOL,,1418 MORTON AVE,,LOUISVILLE,KY,40204,SCHOOL CAFETERIA OR FOOD SERVICE,2021/11/17 00:00:00,97,A,JEFFERSON CO. TRADITIONAL MIDDLE SCHOOL,,145
31389,1664702,REGULAR,JEFFERSON CO. TRADITIONAL MIDDLE SCHOOL,,1418 MORTON AVE,,LOUISVILLE,KY,40204,SCHOOL CAFETERIA OR FOOD SERVICE,2022/04/12 00:00:00,100,A,JEFFERSON CO. TRADITIONAL MIDDLE SCHOOL,,146
31389,1700146,REGULAR,JEFFERSON CO. TRADITIONAL MIDDLE SCHOOL,,1418 MORTON AVE,,LOUISVILLE,KY,40204,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/08 00:00:00,100,A,JEFFERSON CO. TRADITIONAL MIDDLE SCHOOL,,147
31390,1632047,COMPLAINT,WESTERN MIDDLE SCHOOL,,2201 W MAIN ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2021/10/08 00:00:00,,,WESTERN MIDDLE SCHOOL,,148
31390,1632049,FOLLOWUP,WESTERN MIDDLE SCHOOL,,2201 W MAIN ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2021/10/15 00:00:00,,,WESTERN MIDDLE SCHOOL,,149
31390,1657144,REGULAR,WESTERN MIDDLE SCHOOL,,2201 W MAIN ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/09 00:00:00,99,A,WESTERN MIDDLE SCHOOL,,150
31390,1628423,REGULAR,WESTERN MIDDLE SCHOOL,,2201 W MAIN ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2021/10/08 00:00:00,98,A,WESTERN MIDDLE SCHOOL,,151
31390,1628424,REGULAR,WESTERN MIDDLE SCHOOL,,2201 W MAIN ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2021/10/08 00:00:00,98,A,WESTERN MIDDLE SCHOOL,,152
31390,1661460,COMPLAINT,WESTERN MIDDLE SCHOOL,,2201 W MAIN ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/09 00:00:00,,,WESTERN MIDDLE SCHOOL,,153
31390,1661462,FOLLOWUP,WESTERN MIDDLE SCHOOL,,2201 W MAIN ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/17 00:00:00,,,WESTERN MIDDLE SCHOOL,,154
31390,1632050,OFFICE,WESTERN MIDDLE SCHOOL,,2201 W MAIN ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2021/10/19 00:00:00,,,WESTERN MIDDLE SCHOOL,,155
31390,1632057,FOLLOWUP,WESTERN MIDDLE SCHOOL,,2201 W MAIN ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2021/10/20 00:00:00,,,WESTERN MIDDLE SCHOOL,,156
31391,1660091,REGULAR,WALLER WILLIAMS ENVIRONMENTAL SCHOOL,,2415 ROCKFORD LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/22 00:00:00,100,A,WALLER WILLIAMS ENVIRONMENTAL SCHOOL,,157
31392,1637282,REGULAR,YOUNG ELEMENTARY #374,,3526 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2021/11/19 00:00:00,100,A,YOUNG ELEMENTARY #374,,158
31392,1674478,REGULAR,YOUNG ELEMENTARY #374,,3526 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2022/05/24 00:00:00,100,A,YOUNG ELEMENTARY #374,,159
31396,1633889,REGULAR,ST. XAVIER HIGH SCHOOL,,1609 POPLAR LEVEL RD,,LOUISVILLE,KY,40217,SCHOOL CAFETERIA OR FOOD SERVICE,2021/11/02 00:00:00,98,A,ST. XAVIER HIGH SCHOOL,,160
31396,1654741,REGULAR,ST. XAVIER HIGH SCHOOL,,1609 POPLAR LEVEL RD,,LOUISVILLE,KY,40217,SCHOOL CAFETERIA OR FOOD SERVICE,2022/02/24 00:00:00,98,A,ST. XAVIER HIGH SCHOOL,,161
31397,1628163,REGULAR,BALLARD HIGH SCHOOL,,6000 BROWNSBORO RD,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,2021/10/07 00:00:00,100,A,BALLARD HIGH SCHOOL,,162
31397,1657176,REGULAR,BALLARD HIGH SCHOOL,,6000 BROWNSBORO RD,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/09 00:00:00,100,A,BALLARD HIGH SCHOOL,,163
31397,1698268,REGULAR,BALLARD HIGH SCHOOL,,6000 BROWNSBORO RD,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/31 00:00:00,100,A,BALLARD HIGH SCHOOL,,164
31398,1652143,REGULAR,BARRETT MIDDLE SCHOOL,,2561 GRINSTEAD DR,,LOUISVILLE,KY,40206,SCHOOL CAFETERIA OR FOOD SERVICE,2022/02/15 00:00:00,100,A,BARRETT MIDDLE SCHOOL,,165
31398,1630625,REGULAR,BARRETT MIDDLE SCHOOL,,2561 GRINSTEAD DR,,LOUISVILLE,KY,40206,SCHOOL CAFETERIA OR FOOD SERVICE,2021/10/18 00:00:00,100,A,BARRETT MIDDLE SCHOOL,,166
31399,1632246,REGULAR,MINOR DANIELS ACADEMY,,1960 BASHFORD MANOR LN,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2021/10/26 00:00:00,100,A,MINOR DANIELS ACADEMY,,167
31399,1654744,REGULAR,MINOR DANIELS ACADEMY,,1960 BASHFORD MANOR LN,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2022/02/25 00:00:00,100,A,MINOR DANIELS ACADEMY,,168
31400,1662513,REGULAR,BATES ELEMENTARY SCHOOL,,7601 BARDSTOWN RD,,LOUISVILLE,KY,40291,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/28 00:00:00,100,A,BATES ELEMENTARY SCHOOL,,169
31401,1656496,REGULAR,BETH HAVEN,,5515 JOHNSONTOWN RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/07 00:00:00,100,A,BETH HAVEN,,170
31401,1698307,REGULAR,BETH HAVEN,,5515 JOHNSONTOWN RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/31 00:00:00,100,A,BETH HAVEN,,171
31402,1661147,REGULAR,BLAKE ELEMENTARY SCHOOL,,3801 BONAVENTURE BLVD,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/25 00:00:00,100,A,BLAKE ELEMENTARY SCHOOL,,172
31402,1634046,REGULAR,BLAKE ELEMENTARY SCHOOL,,3801 BONAVENTURE BLVD,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2021/11/03 00:00:00,100,A,BLAKE ELEMENTARY SCHOOL,,173
31404,1659241,REGULAR,IROQUOIS HIGH SCHOOL,,4615 TAYLOR BLVD,,LOUISVILLE,KY,40215,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/17 00:00:00,99,A,IROQUOIS HIGH SCHOOL,,174
31404,1635021,REGULAR,IROQUOIS HIGH SCHOOL,,4615 TAYLOR BLVD,,LOUISVILLE,KY,40215,SCHOOL CAFETERIA OR FOOD SERVICE,2021/11/08 00:00:00,100,A,IROQUOIS HIGH SCHOOL,,175
31407,1646223,REGULAR,WESLEY MANOR,,5012 E MANSLICK RD,,LOUISVILLE,KY,40219,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/01/12 00:00:00,98,A,WESLEY MANOR,,176
31407,1671139,SURVEY,WESLEY MANOR,,5012 E MANSLICK RD,,LOUISVILLE,KY,40219,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/04/14 00:00:00,,,WESLEY MANOR,,177
31407,1697970,REGULAR,WESLEY MANOR,,5012 E MANSLICK RD,,LOUISVILLE,KY,40219,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/08/30 00:00:00,100,A,WESLEY MANOR,,178
31409,1644322,REGULAR,WESTMINSTER TERRACE,,2116 BUECHEL BANK RD,,LOUISVILLE,KY,40218,FOOD SERVICE (HOSPITAL / NURSING HOME,2021/12/28 00:00:00,96,A,WESTMINSTER TERRACE,,179
31409,1686588,REGULAR,WESTMINSTER TERRACE,,2116 BUECHEL BANK RD,,LOUISVILLE,KY,40218,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/07/15 00:00:00,98,A,WESTMINSTER TERRACE,,180
31410,1667903,REGULAR,NAZARETH HOME,,2000 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/04/26 00:00:00,93,A,NAZARETH HOME,,181
31410,1672887,COMPLAINT,NAZARETH HOME,,2000 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/04/26 00:00:00,,,NAZARETH HOME,,182
31410,1672888,FOLLOWUP,NAZARETH HOME,,2000 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/05/03 00:00:00,,,NAZARETH HOME,,183
31414,1659877,REGULAR,BLUE LICK ELEMENTARY SCHOOL,,9801 BLUE LICK RD,,LOUISVILLE,KY,40229,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/18 00:00:00,100,A,BLUE LICK ELEMENTARY SCHOOL,,184
31414,1630925,REGULAR,BLUE LICK ELEMENTARY SCHOOL,,9801 BLUE LICK RD,,LOUISVILLE,KY,40229,SCHOOL CAFETERIA OR FOOD SERVICE,2021/10/21 00:00:00,100,A,BLUE LICK ELEMENTARY SCHOOL,,185
31414,1651980,REGULAR,BLUE LICK ELEMENTARY SCHOOL,,9801 BLUE LICK RD,,LOUISVILLE,KY,40229,SCHOOL CAFETERIA OR FOOD SERVICE,2022/02/14 00:00:00,100,A,BLUE LICK ELEMENTARY SCHOOL,,186
31415,1661452,REGULAR,BOWEN ELEMENTARY SCHOOL,,1601 ROOSEVELT LN,,LOUISVILLE,KY,40242,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/28 00:00:00,100,A,BOWEN ELEMENTARY SCHOOL,,187
31415,1631225,REGULAR,BOWEN ELEMENTARY SCHOOL,,1601 ROOSEVELT LN,,LOUISVILLE,KY,40242,SCHOOL CAFETERIA OR FOOD SERVICE,2021/10/21 00:00:00,100,A,BOWEN ELEMENTARY SCHOOL,,188
31415,1701542,REGULAR,BOWEN ELEMENTARY SCHOOL,,1601 ROOSEVELT LN,,LOUISVILLE,KY,40242,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/14 00:00:00,100,A,BOWEN ELEMENTARY SCHOOL,,189
31417,1633408,REGULAR,BRECKINRIDGE METROPOLITAN HIGH,,1128 E BROADWAY,,LOUISVILLE,KY,40204,SCHOOL CAFETERIA OR FOOD SERVICE,2021/11/01 00:00:00,100,A,BRECKINRIDGE METROPOLITAN HIGH,,190
31417,1656015,REGULAR,BRECKINRIDGE METROPOLITAN HIGH,,1128 E BROADWAY,,LOUISVILLE,KY,40204,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/04 00:00:00,100,A,BRECKINRIDGE METROPOLITAN HIGH,,191
31417,1696511,REGULAR,BRECKINRIDGE METROPOLITAN HIGH,,1128 E BROADWAY,,LOUISVILLE,KY,40204,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/24 00:00:00,100,A,BRECKINRIDGE METROPOLITAN HIGH,,192
31418,1655539,REGULAR,DUBOIS ACADEMY,,3307 E INDIAN TRAIL,,LOUISVILLE,KY,40213,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/02 00:00:00,100,A,DUBOIS ACADEMY,,193
31418,1655540,REGULAR,DUBOIS ACADEMY,,3307 E INDIAN TRAIL,,LOUISVILLE,KY,40213,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/02 00:00:00,100,A,DUBOIS ACADEMY,,194
31418,1628244,REGULAR,DUBOIS ACADEMY,,3307 E INDIAN TRAIL,,LOUISVILLE,KY,40213,SCHOOL CAFETERIA OR FOOD SERVICE,2021/10/07 00:00:00,100,A,DUBOIS ACADEMY,,195
31419,1657937,REGULAR,BUTLER HIGH SCHOOL,,2222 CRUMS LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/11 00:00:00,98,A,BUTLER HIGH SCHOOL,,196
31419,1700819,REGULAR,BUTLER HIGH SCHOOL,,2222 CRUMS LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/12 00:00:00,99,A,BUTLER HIGH SCHOOL,,197
31421,1636711,REGULAR,BYCK ELEMENTARY SCHOOL,,2328 CEDAR ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2021/11/17 00:00:00,100,A,BYCK ELEMENTARY SCHOOL,,198
31421,1658270,REGULAR,BYCK ELEMENTARY SCHOOL,,2328 CEDAR ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/14 00:00:00,100,A,BYCK ELEMENTARY SCHOOL,,199
31422,1655241,REGULAR,DEPAUL SCHOOL,,1925 DUKER AVE,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/01 00:00:00,97,A,DEPAUL SCHOOL,,200
31422,1629020,REGULAR,DEPAUL SCHOOL,,1925 DUKER AVE,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,2021/10/12 00:00:00,94,A,DEPAUL SCHOOL,,201
31422,1696509,REGULAR,DEPAUL SCHOOL,,1925 DUKER AVE,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/24 00:00:00,95,A,DEPAUL SCHOOL,,202
31424,1655321,REGULAR,MEDORA ELEMENTARY SCHOOL,,11801 DEERING RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/01 00:00:00,100,A,MEDORA ELEMENTARY SCHOOL,,203
31424,1695917,REGULAR,MEDORA ELEMENTARY SCHOOL,,11801 DEERING RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/22 00:00:00,100,A,MEDORA ELEMENTARY SCHOOL,,204
31428,1648822,REGULAR,MEYZEEK SCHOOL,,828 S JACKSON ST,,LOUISVILLE,KY,40203,SCHOOL CAFETERIA OR FOOD SERVICE,2022/01/27 00:00:00,100,A,MEYZEEK SCHOOL,,205
31428,1631880,REGULAR,MEYZEEK SCHOOL,,828 S JACKSON ST,,LOUISVILLE,KY,40203,SCHOOL CAFETERIA OR FOOD SERVICE,2021/10/25 00:00:00,100,A,MEYZEEK SCHOOL,,206
31429,1662149,REGULAR,MIDDLETOWN ELEMENTARY SCHOOL,,218 N MADISON AVE,,LOUISVILLE,KY,40243,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/30 00:00:00,100,A,MIDDLETOWN ELEMENTARY SCHOOL,,207
31429,1630476,REGULAR,MIDDLETOWN ELEMENTARY SCHOOL,,218 N MADISON AVE,,LOUISVILLE,KY,40243,SCHOOL CAFETERIA OR FOOD SERVICE,2021/10/18 00:00:00,100,A,MIDDLETOWN ELEMENTARY SCHOOL,,208
31432,1655781,REGULAR,MILLCREEK ELEMENTARY SCHOOL,,3816 DIXIE HWY,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/03 00:00:00,98,A,MILLCREEK ELEMENTARY SCHOOL,,209
31433,1635032,REGULAR,MINORS LANE ELEMENTARY SCHOOL,,8510 MINORS LN,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2021/11/08 00:00:00,100,A,MINORS LANE ELEMENTARY SCHOOL,,210
31433,1666524,REGULAR,MINORS LANE ELEMENTARY SCHOOL,,8510 MINORS LN,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2022/04/20 00:00:00,100,A,MINORS LANE ELEMENTARY SCHOOL,,211
31435,1624445,REGULAR,MOORE HIGH SCHOOL,,6415 OUTER LOOP,,LOUISVILLE,KY,40228,SCHOOL CAFETERIA OR FOOD SERVICE,2021/09/21 00:00:00,99,A,MOORE HIGH SCHOOL,,212
31435,1659879,REGULAR,MOORE HIGH SCHOOL,,6415 OUTER LOOP,,LOUISVILLE,KY,40228,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/21 00:00:00,94,C,MOORE HIGH SCHOOL,,213
31435,1661821,FOLLOWUP,MOORE HIGH SCHOOL,,6415 OUTER LOOP,,LOUISVILLE,KY,40228,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/29 00:00:00,99,A,MOORE HIGH SCHOOL,,214
31435,1699313,REGULAR,MOORE HIGH SCHOOL,,6415 OUTER LOOP,,LOUISVILLE,KY,40228,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/06 00:00:00,99,A,MOORE HIGH SCHOOL,,215
31446,1629885,REGULAR,NEWBURG MIDDLE SCHOOL,,4901 EXETER AVE,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2021/10/14 00:00:00,100,A,NEWBURG MIDDLE SCHOOL,,216
31446,1657163,REGULAR,NEWBURG MIDDLE SCHOOL,,4901 EXETER AVE,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/09 00:00:00,100,A,NEWBURG MIDDLE SCHOOL,,217
31452,1648893,REGULAR,NOE MIDDLE SCHOOL,,121 W LEE ST,,LOUISVILLE,KY,40208,SCHOOL CAFETERIA OR FOOD SERVICE,2022/01/27 00:00:00,100,A,NOE MIDDLE SCHOOL,,218
31452,1694673,REGULAR,NOE MIDDLE SCHOOL,,121 W LEE ST,,LOUISVILLE,KY,40208,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/16 00:00:00,99,A,NOE MIDDLE SCHOOL,,219
31455,1624041,REGULAR,NORTON ELEMENTARY SCHOOL,,8101 BROWNSBORO RD,,LOUISVILLE,KY,40241,SCHOOL CAFETERIA OR FOOD SERVICE,2021/09/21 00:00:00,100,A,NORTON ELEMENTARY SCHOOL,,220
31455,1654179,REGULAR,NORTON ELEMENTARY SCHOOL,,8101 BROWNSBORO RD,,LOUISVILLE,KY,40241,SCHOOL CAFETERIA OR FOOD SERVICE,2022/02/23 00:00:00,100,A,NORTON ELEMENTARY SCHOOL,,221
31455,1694262,REGULAR,NORTON ELEMENTARY SCHOOL,,8101 BROWNSBORO RD,,LOUISVILLE,KY,40241,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/15 00:00:00,100,A,NORTON ELEMENTARY SCHOOL,,222
31456,1657663,REGULAR,OKOLONA ELEMENTARY SCHOOL,,7606 PRESTON HWY,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/10 00:00:00,100,A,OKOLONA ELEMENTARY SCHOOL,,223
31456,1701874,REGULAR,OKOLONA ELEMENTARY SCHOOL,,7606 PRESTON HWY,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/15 00:00:00,100,A,OKOLONA ELEMENTARY SCHOOL,,224
31458,1641139,REGULAR,OUR LADY OF LOURDES,,510 BRECKENRIDGE LN,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,2021/12/09 00:00:00,100,A,OUR LADY OF LOURDES,,225
